1.0577e-17,7.7338e-06,5.8946e-08,0.054519,0.94547
1.6712e-13,0.16596,1.9587e-05,0.8306,0.0034198
1.7387e-17,7.8857e-05,1.1791e-07,0.2518,0.74812
2.3718e-13,0.0019004,3.6345e-05,0.2991,0.69896
3.3183e-14,0.0012282,1.1443e-05,0.33561,0.66315
1.4071e-16,8.6546e-05,3.7458e-07,0.17836,0.82155
3.2427e-12,0.00030039,0.00010829,0.045936,0.95365
7.2502e-16,0.0013383,1.2735e-06,0.65938,0.33928
3.5063e-15,0.00046907,2.861e-06,0.29206,0.70746
8.5166e-19,0.00011824,2.2266e-08,0.56153,0.43835
3.2867e-20,1.9439e-08,7.8182e-10,0.0022198,0.99778
7.4684e-21,5.0786e-06,1.0701e-09,0.20081,0.79919
1.9898e-19,5.6684e-06,6.5086e-09,0.10873,0.89127
1.7292e-17,0.00045701,1.3648e-07,0.67344,0.3261
3.0087e-15,0.0045433,2.8868e-06,0.83393,0.16153
2.7023e-19,2.0434e-05,9.5624e-09,0.25167,0.74831
2.6442e-14,0.0044197,1.1091e-05,0.66655,0.32902
2.9126e-12,0.0062619,0.00017355,0.37409,0.61947
1.4106e-12,0.0013103,9.1873e-05,0.15595,0.84265
7.0908e-10,0.055832,0.0047634,0.48053,0.45887
5.7167e-12,0.077295,0.00024254,0.84861,0.073856
3.4448e-12,0.13078,0.00016065,0.84184,0.027221
6.0334e-14,0.00042466,1.3539e-05,0.14246,0.8571
1.242e-12,0.17423,7.6077e-05,0.81596,0.0097333
4.3842e-18,0.00027191,6.0347e-08,0.64097,0.35876
1.8268e-15,1.0143e-07,3.7963e-07,0.00057782,0.99942
3.1665e-13,0.014221,4.8727e-05,0.75807,0.22766
3.6594e-14,0.010804,1.3057e-05,0.83675,0.15244
1.1045e-17,0.00021949,1.0211e-07,0.51473,0.48505
2.3963e-13,8.0418e-07,7.9416e-06,0.00088548,0.99911
3.782e-15,0.0049638,3.3405e-06,0.83458,0.16046
1.9314e-14,0.00019355,6.2973e-06,0.1048,0.895
